user,post_date,post_time,post_text,favorite_count,crawl_timestamp
wannaone_11012,2019-04-02,11:59:46,RT @HATCHERY_TH: Eternity selfie style in Malaysia#ONGSEONGWU1stFanmeetingTour #OSWETERNITYINMY https://t.co/JHvBsmszz9,0,2019-04-02 20:00:29
HiggsKc,2019-04-02,12:00:10,New update to https://t.co/KmDOg1QYnQ soon #AI #Stock #Picks,0,2019-04-02 20:00:29
ghcapital_stock,2019-04-02,12:00:10,$GHHC - expect a Shareholder Update from GH Capital CEO the week of April 8 - stay tuned,0,2019-04-02 20:00:29
ZohoInventory,2019-04-02,12:00:09,Calculate the inventory turnover ratio of your business with our latest free tool. Find out how well you sell your... https://t.co/Jm60f0rMPl,0,2019-04-02 20:00:29
CuccioEurope,2019-04-02,12:00:09, With a 1/3 off our Milk &amp; Honey range, this 8oz butter blend is only PS4.98 (+vat). The PERFECT excuse to stock up! https://t.co/83UdjGc7Qs,0,2019-04-02 20:00:29
iVibeWithTrees,2019-04-02,12:00:09,I bought several stocks at 72 dollars, it's at 1083 right now in the market each stock. Oh baby,0,2019-04-02 20:00:29
FourFourTwo,2019-04-02,12:00:07,7[?] Premier League players whose stock has plummeted in 2018/19[?] @danielstorey85 [?] https://t.co/ieSlxXIR5i https://t.co/zm5m93Gn97,0,2019-04-02 20:00:30
PSL542,2019-04-02,12:00:07,@1nicespring @realDonaldTrump In 8 years Obama doubled the debt and made America the laughing stock of the world. G... https://t.co/Rh4Icdu6Gv,0,2019-04-02 20:00:30
fabclaxton,2019-04-02,12:00:07,My track "Freaktopia" was placed in an episode of American Pickers. You can license it for your project here:... https://t.co/yc7V3w1HOX,0,2019-04-02 20:00:30
dispatchtribune,2019-04-02,12:00:06,Sprague Resources $SRLP Stock Rating Lowered by ValuEngine https://t.co/XQODzZrapW,0,2019-04-02 20:00:30
Pipekit,2019-04-02,12:00:05,Threaded and Compression Yellow Handle valves from @albion_valves are now available in stock from us at #PipekitS... https://t.co/WbvTFc7EjG,0,2019-04-02 20:00:30
ChirpyCities,2019-04-02,12:00:03,Three got laid off because no one was buying our factory's products. Having more local retailers would help move the stock and get our jobs,0,2019-04-02 20:00:30
woo10dibm,2019-04-02,12:00:02,So many unanswered questions.T-Mobile Stock, Sprint Could Be Volatile On U.S., State Merger Decisions... https://t.co/g21LyvLLfO,0,2019-04-02 20:00:30
stanleysuen,2019-04-02,12:00:01,Chinese tech giant Tencent plans $5 billion dollar bond sale: sources https://t.co/K3NVnzSGnp,0,2019-04-02 20:00:30
dolkstation01,2019-04-02,12:00:01,Introducing our new Special Collaboration Doll, the New Evan in light tan skin. Exclusive @DOLK, you can get hi... https://t.co/kYusRE3LvB,0,2019-04-02 20:00:30
pelhambluefund,2019-04-02,05:20:42,Small fry only  #trade #saham #bursa https://t.co/YhIwe3bAK2,0,2019-04-02 20:00:31
pelhambluefund,2019-04-01,09:06:05,Another clue : great looking stock, and some tradeable warrants. It's also at an all time high. We have a position.... https://t.co/NAXnUltuKn,3,2019-04-02 20:00:31
pelhambluefund,2019-04-01,08:07:26,Amazing projections. Guess the company?Clue : 1) expected ROE next 3 yrs (30% on average2) projected dividend yi... https://t.co/GElGUsd3ty,1,2019-04-02 20:00:31
pelhambluefund,2019-04-01,05:17:57,NEW BLOG POST! - 1/4GETS GLOBAL BHD - Joke Rally?April Fool? How we made RM2,600 within 20 minutes - ensuring tha... https://t.co/GhaW8DnAHX,3,2019-04-02 20:00:31
pelhambluefund,2019-04-01,04:47:53,We recommend FRONTKN - a far more promising play than these damn buses. #bursa #trade #saham,0,2019-04-02 20:00:31
pelhambluefund,2019-03-31,13:15:37,Excuse the handwriting. Here's our targets for this week. Any questions are welcome.#bursa #saham #finance #labur https://t.co/YOP2tZoUKE,5,2019-04-02 20:00:31
wanlat_32,2019-03-31,08:45:59,RT @volunteersKL: Tips untuk apply/accept kerja. Make sure, jobseeker check company/organization dekat Bursa Saham, SSM, MOHR &amp; Jab.Kastam...,0,2019-04-02 20:00:31
atitamohd1,2019-03-30,04:00:21,learning investment without practising just like "I learn for nothing". anyone willing to teach me how to start inv... https://t.co/8iMVSLflUW,3,2019-04-02 20:00:31
MohdHaffiszul,2019-03-29,04:44:54,RT @pelhambluefund: Truly Malaysia : Mahathir's son gets appointed as director and the stock shoots up 130%. #bursa #finance #saham,0,2019-04-02 20:00:31
pelhambluefund,2019-03-29,04:40:03,RT @pelhambluefund: And so we made RM2,600 in 21 MINUTES (11.7% profits) from this bus company.  Look out for our next blog post explain...,0,2019-04-02 20:00:31
Faris111,2019-03-29,03:43:34,RT @pelhambluefund: Truly Malaysia : Mahathir's son gets appointed as director and the stock shoots up 130%. #bursa #finance #saham,0,2019-04-02 20:00:31
takdekete,2019-03-29,03:06:04,@NS_IeM @zarcon_360 @syahredzan I think u dont know what u talking about, can u even name one of the asset? Most Of... https://t.co/okH3IRkYnf,1,2019-04-02 20:00:31
pelhambluefund,2019-03-29,02:47:04,The 'TradeOfTheWeek' feature on our blog may be a bit of a misnomer. We have two recent trades to feature  througho... https://t.co/WQywnJUaeD,0,2019-04-02 20:00:32
pelhambluefund,2019-03-29,02:32:33,And so we made RM2,600 in 21 MINUTES (11.7% profits) from this bus company.  Look out for our next blog post exp... https://t.co/M4uXYn6wdn,4,2019-04-02 20:00:32
akiieh,2019-03-29,02:05:36,RT @pelhambluefund: A thread:A beginner's guide to trading stocks. We will start with the most basic of questions and also reply directly...,0,2019-04-02 20:00:32
FortunateThe,2019-04-03,11:29:34,The Fortunate Trade KLSE Report #trade #report #thefortunatetrade #klse #sgx #bursamalaysia https://t.co/I9RGgspAfB,0,2019-04-03 20:53:56
research_felix,2019-04-03,08:48:04,Join Our Channel -https://t.co/sDDrzUYna8#felixresearch#Signals #Pips #Profits #Forex #Comex #KLSE #Stocks... https://t.co/M1c7wTyFyc,1,2019-04-03 20:53:56
Klse_2_my_soul,2019-04-03,08:46:07,@A6eaBMddfj0dQBD @InspiredByLM10 @ChampionsLeague Bcz messi will always be above ronaldo......,0,2019-04-03 20:53:56
EmmaWil68930994,2019-04-03,06:57:13,Manage your risk in every trade with us #primegainresearch. We provide #SGX, #KLSE, #Forex, #Comex and #bitcoin. Wh... https://t.co/aR1hAYNWNf,1,2019-04-03 20:53:56
EmmaWil68930994,2019-04-03,06:49:55,Get signals for #forex, #comex, #bitcoin, #currencypairs, sgx and #klse contact us on whats-app +916262029415 https://t.co/0Cuni0BOMX,1,2019-04-03 20:53:56
KiranGu72810213,2019-04-02,04:40:48,#KLSE UPDATE : DESTINI #(CODE : 7212) ROCKSSS 0.305&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;0.320 OUR 1ST TGT ACHIEVED, BOOK SUPERB PROFITPing on... https://t.co/Is5jJ3CTZ7,1,2019-04-03 20:53:56
ChentaAdie,2019-04-01,23:59:48,RT @Iskandarbak: KLSE starts the 2Q with a damper close to a 52 weeks low. Compared to a 52wks high of 1,896, KLSE is now down by 14%. htt...,0,2019-04-03 20:53:56
SGXcafe,2019-04-01,20:43:11,Trending #KLSE News - Yinson white knight for Singapore's Ezion, to take up its US$916m debts: KUALA ... - https://t.co/8k2N0stplD,0,2019-04-03 20:53:57
Klse_2_my_soul,2019-04-01,12:19:16,@slytherflash Delete it...,0,2019-04-03 20:53:57
MdshamMohd,2019-04-01,09:14:46,RT @Iskandarbak: KLSE starts the 2Q with a damper close to a 52 weeks low. Compared to a 52wks high of 1,896, KLSE is now down by 14%. htt...,0,2019-04-03 20:53:57
Iskandarbak,2019-04-01,08:52:34,KLSE starts the 2Q with a damper close to a 52 weeks low. Compared to a 52wks high of 1,896, KLSE is now down by 1... https://t.co/IvfHHLHucE,0,2019-04-03 20:53:57
mmfsolutionsmy,2019-04-01,05:28:20,5 Investment Ideas For Bearish KLSE Market https://t.co/nL3Fs8PwgY#klsetraders #stocktips #bursamalaysia... https://t.co/0FqgOxPj2v,0,2019-04-03 20:53:57
KhaHan47821861,2019-04-01,05:28:11,#KLSE-IFCAMSC(0023)0.44&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;0.46,OUR 1ST TP DONE#KLSE-WIDAD(0162)0.315&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;0.33,OUR 1ST TP DONE#SGX-H... https://t.co/IqskpxeQLS,1,2019-04-03 20:53:57
JiaHuise,2019-04-01,05:16:25,#KLSE - IFCAMSC (0023) 0.44&gt;&gt;&gt;&gt;0.46, OUR 1st Tp Achieved#KLSE - WIDAD (0162) 0.315&gt;&gt;&gt;&gt;0.33, OUR 1st Tp Achieved... https://t.co/4CnRQzS4nt,0,2019-04-03 20:53:57
nomdeplumeDFS,2019-04-01,01:44:28,@staronline Hey @staronline ... do you know who the Finance Minister and the Economic Minister are ?But your repo... https://t.co/eegqIWq2Ew,0,2019-04-03 20:53:57
nrmrsyr,2019-04-03,12:53:38,RT @safwanroslan: If someone in Singapore can work at a McDonald's and have a better salary than an engineer with degree in Malaysia, why i...,0,2019-04-03 20:53:57
AravindKhoo,2019-04-03,12:53:37,RT @sjrcarson: If Pogba did this we'd never hear the end of it but because it's some lad playing hockey in Malaysia nobody cares  https://...,0,2019-04-03 20:53:57
nurhafizahb_,2019-04-03,12:53:36,RT @safwanroslan: If someone in Singapore can work at a McDonald's and have a better salary than an engineer with degree in Malaysia, why i...,0,2019-04-03 20:53:57
denishew,2019-04-03,12:53:35,RT @MyAPEC2020: Shoutout for imaginative and creative people out there. Earn yourself recognition as the designer for our esteemed APEC 202...,0,2019-04-03 20:53:57
jiminesce,2019-04-03,12:53:34,If bts really come to Malaysia omg will my dream eventually come true?,0,2019-04-03 20:53:57
AIGMYPhHuang,2019-04-03,12:53:34,Useful 6 tips when you go/flight out from Malaysia! https://t.co/vrRJ3qmFTY,0,2019-04-03 20:53:57
fzrhrs,2019-04-03,12:53:31,RT @theborneopost: BREAKING: The first reading of the amendment will be held tomorrow (April 4)  after Prime Minister Tun Dr Mahathir Moham...,0,2019-04-03 20:53:57
_jinsepiphany,2019-04-03,12:53:31,RT @safwanroslan: If someone in Singapore can work at a McDonald's and have a better salary than an engineer with degree in Malaysia, why i...,0,2019-04-03 20:53:57
citizenlame,2019-04-03,12:53:29,RT @SyedJymalZahiid: Issues like this is not sexy to public, n politicians score little from it. But these small changes can make a life-de...,0,2019-04-03 20:53:57
muhamad_amin_,2019-04-03,12:53:29,RT @safwanroslan: If someone in Singapore can work at a McDonald's and have a better salary than an engineer with degree in Malaysia, why i...,0,2019-04-03 20:53:57
jennpedia,2019-04-03,12:53:39,Let's Do This  #Stock Market #WallStreet https://t.co/s1vcWQcJSm,0,2019-04-03 20:53:57
dafudge5,2019-04-03,12:53:39,RT @FNCitySupport: BIG RESTOCK!! [?][?]Shop Link - https://t.co/Z2CkNimSwoIn stock:- Black Knights- 40 - 170 Skin Accounts- 15 - 200 Sk...,0,2019-04-03 20:53:58
Lakshata,2019-04-03,12:53:36,RT @stebuu: "If you bought stock new from GameSpot for $30 in 2016, it still has a trade-in value of like $9!"@WaltHickey of Numlock wins...,0,2019-04-03 20:53:58
HotStocks_NYC,2019-04-03,12:53:34,RT @TrendTrader007: These are some of the monthly bottoming candles since 2010 IPONotice the similarities See the underlying theme? I cou...,0,2019-04-03 20:53:58
jaff8,2019-04-03,12:53:33,RT @Kitshop_: PSG 19 Away KitNow in Stock!Promo: 30% discountPhone/Whatsapp: 08039562419Pls send a DM to order/ https://t.co/kK0J95VcS4,0,2019-04-03 20:53:58
Andrew_Kessel,2019-04-03,12:53:30,The company that offered you $3 and a piece of lint for Tony Hawk's Underground had a bad quarterly report.https://t.co/StKdkrAZMl,0,2019-04-03 20:53:58
SteveyBartman,2019-04-03,12:53:29,@trollfromthe6 @BlueJays @KPILLAR4 @Senators Once again the @BlueJays have become the laughing stock of professional sports.,0,2019-04-03 20:53:58
mikazukiBIGWAVE,2019-04-03,12:53:27,RT @mikazukiBIGWAVE: NEW VINYLshe is a magic girl is coming out on picture vinyl [?]my cutest vinyl yet! 4/6 sat 8pm (pst) 4/7 sun 1...,0,2019-04-03 20:53:58
microminer1234,2019-04-03,12:53:24,RT @coindesk: JUST IN: The Jamaica Stock Exchange is soon to trial bitcoin and ether trades with help from Canadian fintech firm @Blockstat...,0,2019-04-03 20:53:58
jaff8,2019-04-03,12:53:24,RT @Kitshop_: FILA Disruptor II TrainersNow in Stock!Promo: 30% discountPhone/Whatsapp: 08039562419Pls send a DM to order/ https://t.co...,0,2019-04-03 20:53:58
WebFinanceToday,2019-04-03,12:53:20,5 Reasons Netflix Stock Will Nearly Double This Year: Goldman Sachs https://t.co/NABv5JFDij,0,2019-04-03 20:53:58
jaff8,2019-04-03,12:53:20,RT @Kitshop_: Givenchy Athletic SlidesNow in Stock!Promo: 30% discountPhone/Whatsapp: 08039562419Pls send a DM to order/ https://t.co/H...,0,2019-04-03 20:53:58
jaff8,2019-04-03,12:53:17,RT @Kitshop_: Adidas Shark TrainersNow in Stock!Promo: 30% discountPhone/Whatsapp: 08039562419Pls send a DM to order/ https://t.co/8imW...,0,2019-04-03 20:53:58
AuntJackiesFood,2019-04-03,12:53:17,Spring is coming - honest!  Time to stock up on Aunt Jackie's for your holiday dinners and cook outs!,0,2019-04-03 20:53:58
pelhambluefund,2019-04-03,08:34:56,RT @pelhambluefund: NEW BLOG POST! - 1/4GETS GLOBAL BHD - Joke Rally?April Fool? How we made RM2,600 within 20 minutes - ensuring that we...,0,2019-04-03 20:53:58
pelhambluefund,2019-04-03,04:19:07,Up 8% now. #trade #saham #finance #bursa,0,2019-04-03 20:53:58
pelhambluefund,2019-04-03,02:58:23,Today at RM1.04. Already up 5.5% since our recommendation of FRONTKN. #trade #saham #bursa,3,2019-04-03 20:53:58
pelhambluefund,2019-04-02,05:20:42,Small fry only  #trade #saham #bursa https://t.co/YhIwe3bAK2,0,2019-04-03 20:53:58
pelhambluefund,2019-04-01,09:06:05,Another clue : great looking stock, and some tradeable warrants. It's also at an all time high. We have a position.... https://t.co/NAXnUltuKn,3,2019-04-03 20:53:58
pelhambluefund,2019-04-01,08:07:26,Amazing projections. Guess the company?Clue : 1) expected ROE next 3 yrs (30% on average2) projected dividend yi... https://t.co/GElGUsd3ty,1,2019-04-03 20:53:58
pelhambluefund,2019-04-01,05:17:57,NEW BLOG POST! - 1/4GETS GLOBAL BHD - Joke Rally?April Fool? How we made RM2,600 within 20 minutes - ensuring tha... https://t.co/GhaW8DnAHX,3,2019-04-03 20:53:59
pelhambluefund,2019-04-01,04:47:53,We recommend FRONTKN - a far more promising play than these damn buses. #bursa #trade #saham,0,2019-04-03 20:53:59
pelhambluefund,2019-03-31,13:15:37,Excuse the handwriting. Here's our targets for this week. Any questions are welcome.#bursa #saham #finance #labur https://t.co/YOP2tZoUKE,5,2019-04-03 20:53:59
wanlat_32,2019-03-31,08:45:59,RT @volunteersKL: Tips untuk apply/accept kerja. Make sure, jobseeker check company/organization dekat Bursa Saham, SSM, MOHR &amp; Jab.Kastam...,0,2019-04-03 20:53:59
atitamohd1,2019-03-30,04:00:21,learning investment without practising just like "I learn for nothing". anyone willing to teach me how to start inv... https://t.co/8iMVSLflUW,3,2019-04-03 20:53:59
MohdHaffiszul,2019-03-29,04:44:54,RT @pelhambluefund: Truly Malaysia : Mahathir's son gets appointed as director and the stock shoots up 130%. #bursa #finance #saham,0,2019-04-03 20:53:59
pelhambluefund,2019-03-29,04:40:03,RT @pelhambluefund: And so we made RM2,600 in 21 MINUTES (11.7% profits) from this bus company.  Look out for our next blog post explain...,0,2019-04-03 20:53:59
Faris111,2019-03-29,03:43:34,RT @pelhambluefund: Truly Malaysia : Mahathir's son gets appointed as director and the stock shoots up 130%. #bursa #finance #saham,0,2019-04-03 20:53:59
takdekete,2019-03-29,03:06:04,@NS_IeM @zarcon_360 @syahredzan I think u dont know what u talking about, can u even name one of the asset? Most Of... https://t.co/okH3IRkYnf,1,2019-04-03 20:53:59
storminspank,2019-04-04,14:10:08,Listening to @ClassicalMPR this morning when their CD started skipping... At first I thought it was a clever remix.... https://t.co/bKVXpLwMCq,1,2019-04-04 22:53:34
SGXcafe,2019-04-04,12:43:09,Trending #KLSE News - Genting Singapore shares slump on cash splash, hike in entry levies: SINGAPORE: ... - https://t.co/Dum0GqmsY2,0,2019-04-04 22:53:34
SGXcafe,2019-04-04,10:43:10,Trending #KLSE News - Genting, Genting Malaysia shares down in early trade: KUALA LUMPUR: Genting ... - https://t.co/8qQXeWIVnj,1,2019-04-04 22:53:34
EpicResearchMY,2019-04-04,05:29:56,Today's KLSE Stocks Report &amp; SignalContinuous buying by funds and gains on heavyweights helped propel the benchma... https://t.co/2IOSMRb7Im,0,2019-04-04 22:53:34
FortunateThe,2019-04-03,11:29:34,The Fortunate Trade KLSE Report #trade #report #thefortunatetrade #klse #sgx #bursamalaysia https://t.co/I9RGgspAfB,0,2019-04-04 22:53:34
research_felix,2019-04-03,08:48:04,Join Our Channel -https://t.co/sDDrzUYna8#felixresearch#Signals #Pips #Profits #Forex #Comex #KLSE #Stocks... https://t.co/M1c7wTyFyc,1,2019-04-04 22:53:34
Klse_2_my_soul,2019-04-03,08:46:07,@A6eaBMddfj0dQBD @InspiredByLM10 @ChampionsLeague Bcz messi will always be above ronaldo......,0,2019-04-04 22:53:34
EmmaWil68930994,2019-04-03,06:57:13,Manage your risk in every trade with us #primegainresearch. We provide #SGX, #KLSE, #Forex, #Comex and #bitcoin. Wh... https://t.co/aR1hAYNWNf,1,2019-04-04 22:53:34
EmmaWil68930994,2019-04-03,06:49:55,Get signals for #forex, #comex, #bitcoin, #currencypairs, sgx and #klse contact us on whats-app +916262029415 https://t.co/0Cuni0BOMX,1,2019-04-04 22:53:34
KiranGu72810213,2019-04-02,04:40:48,#KLSE UPDATE : DESTINI #(CODE : 7212) ROCKSSS 0.305&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;0.320 OUR 1ST TGT ACHIEVED, BOOK SUPERB PROFITPing on... https://t.co/Is5jJ3CTZ7,1,2019-04-04 22:53:34
ChentaAdie,2019-04-01,23:59:48,RT @Iskandarbak: KLSE starts the 2Q with a damper close to a 52 weeks low. Compared to a 52wks high of 1,896, KLSE is now down by 14%. htt...,0,2019-04-04 22:53:34
SGXcafe,2019-04-01,20:43:11,Trending #KLSE News - Yinson white knight for Singapore's Ezion, to take up its US$916m debts: KUALA ... - https://t.co/8k2N0stplD,0,2019-04-04 22:53:34
Klse_2_my_soul,2019-04-01,12:19:16,@slytherflash Delete it...,0,2019-04-04 22:53:35
MdshamMohd,2019-04-01,09:14:46,RT @Iskandarbak: KLSE starts the 2Q with a damper close to a 52 weeks low. Compared to a 52wks high of 1,896, KLSE is now down by 14%. htt...,0,2019-04-04 22:53:35
Iskandarbak,2019-04-01,08:52:34,KLSE starts the 2Q with a damper close to a 52 weeks low. Compared to a 52wks high of 1,896, KLSE is now down by 1... https://t.co/IvfHHLHucE,0,2019-04-04 22:53:35
Ferdausssss,2019-04-04,14:53:12,@ygent_official ARHHHHHHHH FROM MALAYSIA https://t.co/sYHsl3qDOn,0,2019-04-04 22:53:35
arianna__nana,2019-04-04,14:53:10,@lauvsongs a date for malaysia pls ,0,2019-04-04 22:53:35
vni52broccoli,2019-04-04,14:53:08,RT @goKPOP: #SBSInkigayo Super Concert will be held on 28 Apr at Gwangju World Cup Stadium with line-up, #BTS, #TWICE, #TXT &amp; more @KTO_Ma...,0,2019-04-04 22:53:35
KimJungOen,2019-04-04,14:53:08,RT @sjrcarson: If Pogba did this we'd never hear the end of it but because it's some lad playing hockey in Malaysia nobody cares  https://...,0,2019-04-04 22:53:35
acwy040218,2019-04-04,14:53:06,RT @changjoomanager: THE D&amp;E CONCERT TOUR !!13 - 14 APR: Seoul, Korea5 MAY: Kuala Lumpur, Malaysia25 MAY: Bangkok, Thailandmore comin...,0,2019-04-04 22:53:35
thanenthiran3,2019-04-04,14:53:05,RT @RajaPetra: MACC shocked over Lim Guan Eng's acquittal - https://t.co/c6qVcXy6Zu https://t.co/xYsNDScqHc,0,2019-04-04 22:53:35
gurveerbirdi,2019-04-04,14:53:05,RT @sjrcarson: If Pogba did this we'd never hear the end of it but because it's some lad playing hockey in Malaysia nobody cares  https://...,0,2019-04-04 22:53:35
aznizaszwn,2019-04-04,14:53:04,Back in twitter after MIL bday party &amp; my hand was so itchy to check the phone! OMG i love whats trending in Malays... https://t.co/Dn8l9xWKNW,0,2019-04-04 22:53:35
